headline,category,date,link
A case that never was,Ethics,19-Sep-18,https://knappily.com/ethics/nambi-narayanan-isro-spy-case-731
The art of mixing family and business,Ethics,17-Sep-18,https://knappily.com/ethics/family-owned-business-506
MeToo takes out Les Moonves,Ethics,12-Sep-18,https://knappily.com/ethics/les-moonves-cbs-metoo-515
The weaponisation of misery,Ethics,11-Sep-18,https://knappily.com/ethics/children-conflict-starvation-630
"Winning, celebrating, giving",Ethics,08-Sep-18,https://knappily.com/ethics/jack-ma-retires-alibaba-996
The relentless nihilism of Elon Musk,Ethics,08-Sep-18,https://knappily.com/ethics/elon-musk-tesla-marijuana-nihilism-970
Europe offers no hope to migrants,Ethics,04-Sep-18,https://knappily.com/ethics/europe-migrant-deaths-salvini-720
The war on what?,Ethics,28-Aug-18,https://knappily.com/ethics/duterte-war-on-drugs-425
Hip joints don’t lie,Ethics,28-Aug-18,https://knappily.com/ethics/johnson-johnson-hip-plants-403
Musk learns to be humble,Ethics,25-Aug-18,https://knappily.com/ethics/musk-tesla-private-367
McCain decides to die with dignity,Ethics,25-Aug-18,https://knappily.com/ethics/mccain-glioblastoma-trump-207
"Thanks, but no Thanks",Ethics,24-Aug-18,https://knappily.com/ethics/kerala-uae-flood-aid-443
Kill like a woman,Ethics,21-Aug-18,https://knappily.com/ethics/godmother-basiran-women-in-crime-694
Musk meets his worst fears,Ethics,20-Aug-18,https://knappily.com/ethics/musk-new-york-times-interview-750
Kerala needs you,Ethics,18-Aug-18,https://knappily.com/ethics/kerala-floods-donation-181
We are all Alex Jones,Ethics,15-Aug-18,https://knappily.com/ethics/alex-jones-infowars-social-media-bans-214
Death couldn’t do them apart,Ethics,14-Aug-18,https://knappily.com/ethics/orca-tahlequah-dead-baby-214
Islam vs. Mao,Ethics,11-Aug-18,https://knappily.com/ethics/china-muslims-human-rights-uighur-xinjiang-160
Of biscuits and bows,Ethics,09-Aug-18,https://knappily.com/ethics/andaman-nicobar-jarawa-tourism-746
"Her son, Osama",Ethics,04-Aug-18,https://knappily.com/ethics/osama-mother-interview-alia-ghanem-786
UK makes passive euthanasia easier,Ethics,01-Aug-18,https://knappily.com/ethics/uk-supreme-court-passive-euthanasia-364
Stem Cells vs. Parkinson’s Disease,Ethics,31-Jul-18,https://knappily.com/ethics/japan-kyoto-parkinson-stem-cell-research-337
Cardinal sin,Ethics,30-Jul-18,https://knappily.com/ethics/church-sexual-abuse-metoo-565
Did Africa win the World Cup?,Ethics,21-Jul-18,https://knappily.com/ethics/africa-won-the-world-cup-france-debate-339
The loneliness of Arjun Tendulkar,Ethics,20-Jul-18,https://knappily.com/ethics/arjun-tendulkar-debut-950
Elon Musk and the messiah complex,Ethics,18-Jul-18,https://knappily.com/ethics/elon-musk-unsworth-pedo-controversy-498
Papa falls,Ethics,13-Jul-18,https://knappily.com/ethics/papa-john-schnatter-resignation-racism-958
The baby powder that causes cancer,Ethics,13-Jul-18,https://knappily.com/ethics/johnson-johnson-lawsuit-talc-ovarian-cancer-978
Nihilism: Some men just wanna burn the world,Ethics,10-Jul-18,https://knappily.com/ethics/nihilism-some-men-wanna-burn-the-world-811
The guru of destruction,Ethics,06-Jul-18,https://knappily.com/ethics/shoko-asahara-executed-by-japan-tokyo-sarin-gas-attack-461
Welcome to the world’s most dangerous country,Ethics,02-Jul-18,https://knappily.com/ethics/india-dangerous-place-for-women-reuters-survey-217
Another migrant deal for Fortress Europe,Ethics,30-Jun-18,https://knappily.com/ethics/eu-migrant-deal-merkel-conte-macron-175
Obscenity lies in the eyes of the beholder,Ethics,25-Jun-18,https://knappily.com/ethics/gilu-joseph-grihalakshmi-cover-breastfeeding-debate-686
Trump leaves children alone,Ethics,21-Jun-18,https://knappily.com/ethics/trump-reverses-order-on-family-separation-of-immigrants-mexico-border-745
frAUDI,Ethics,20-Jun-18,https://knappily.com/ethics/audi-ceo-arrested-dieselgate-volkswagen-211
MeToo claims John Lasseter,Ethics,11-Jun-18,https://knappily.com/ethics/john-lasseter-pixar-disney-exit-metoo-811
A lot in the name,Ethics,10-Jun-18,https://knappily.com/ethics/a-lot-in-the-name-646
The seven principles for ethical AI,Ethics,08-Jun-18,https://knappily.com/ethics/google-pichai-ethical-ai-seven-principles-project-maven-202
India and South Africa: tied by history,Ethics,08-Jun-18,https://knappily.com/ethics/sushma-swaraj-in-south-africa-gandhi-train-125-years-166
The sickening machismo of Rodrigo Duterte,Ethics,06-Jun-18,https://knappily.com/ethics/rodrigo-duterte-on-stage-kiss-of-female-worker-misogyny-591
Facebook moves deeper in data dirt,Ethics,05-Jun-18,https://knappily.com/ethics/facebook-data-sharing-with-apple-samsung-cambridge-analytica-privacy-627
The ghosts of Tiananmen Square,Ethics,05-Jun-18,https://knappily.com/ethics/tiananmen-square-crackdown-anniversary-democracy-tank-man-303
Delhi humanizes patient care,Ethics,03-Jun-18,https://knappily.com/ethics/delhi-caps-medical-costs-in-hospitals-nlem-828
Paytm sting wakes up privacy concerns,Ethics,28-May-18,https://knappily.com/ethics/paytm-sting-operation-bjp-data-privacy-it-act-2000-gdpr-717
#MeToo drags Weinstein to court,Ethics,25-May-18,https://knappily.com/ethics/harvey-weinstein-surrenders-in-court-metoo-528
Everest. Or Nothing.,Ethics,24-May-18,https://knappily.com/ethics/nobukazu-kuriki-dies-climbing-everest-546
Missing after action,Ethics,22-May-18,https://knappily.com/ethics/australia-commonwealth-athletes-missing-asylum-ethics-729
Google gets into the business of war,Ethics,17-May-18,https://knappily.com/ethics/google-ai-project-maven-us-military-755
Because lobbying is not bribing,Ethics,12-May-18,https://knappily.com/ethics/att-admits-paying-cohen-trump-lawyer-995
Not even Bill Cosby,Ethics,01-May-18,https://knappily.com/ethics/bill-cosby-guilty-of-sexual-assault-metoo-936
Not womanly enough,Ethics,28-Apr-18,https://knappily.com/ethics/iaaf-rules-banning-high-testosterone-levels-caster-semenya-dutee-chand-561
India bans the love chemical,Ethics,28-Apr-18,https://knappily.com/ethics/india-bans-oxytocin-chemical-893
"Talented, young, rich, famous and dead",Ethics,24-Apr-18,https://knappily.com/ethics/avicii-death-stress-of-the-music-industry-club-27-717
Coffee with a racist flavor,Ethics,21-Apr-18,https://knappily.com/ethics/racism-by-starbucks-663
ETA apologizes before it dissolves,Ethics,20-Apr-18,https://knappily.com/ethics/basque-terrorist-group-eta-apologizes-before-dissolution-674
"And now, Shikha Sharma",Ethics,10-Apr-18,https://knappily.com/ethics/shikha-sharmas-term-at-axis-bank-to-end-789
Chanda loses her shine,Ethics,08-Apr-18,https://knappily.com/ethics/icici-chief-chanda-kochhar-loses-her-shine-318
Of petty crimes and disproportionate penalties,Ethics,30-Mar-18,https://knappily.com/ethics/of-petty-crimes-and-disproportionate-penalties/5abe2a60e5ef5828d3389de5
Beyond the Call of Duty,Ethics,29-Mar-18,https://knappily.com/ethics/beyond-the-call-of-duty/5abcdce46ebdd9033c69fbc6
Winning is not everything,Ethics,28-Mar-18,https://knappily.com/ethics/winning-is-not-everything/5abbd49ae5ef5828d3389cc8
Transphobia by any other name,Ethics,25-Mar-18,https://knappily.com/ethics/transphobia-by-any-other-name/5ab774406ebdd9033c69f827
Facebook’s tryst with reality,Ethics,22-Mar-18,https://knappily.com/ethics/facebooks-tryst-with-reality/5ab2b64c0c33b2358b5a328d
Sri Lanka pays the price of impunity,Ethics,19-Mar-18,https://knappily.com/ethics/sri-lanka-pays-the-price-of-impunity/5aaeb861054f24826948a78f
Greed is never good,Ethics,11-Mar-18,https://knappily.com/ethics/greed-is-never-good/5aa51f5eaa5fb37f2c360dc2
Definitely not cricket,Ethics,07-Mar-18,https://knappily.com/ethics/definitely-not-cricket/5a9f5fed6e0a8c7f05194b3c
Justice at last for UK’s lost children,Ethics,02-Mar-18,https://knappily.com/ethics/justice-at-last-for-uks-lost-children/5a996ab4054f24826948a392
The worst kind of betrayal,Ethics,21-Feb-18,https://knappily.com/ethics/the-worst-kind-of-betrayal/5a8cf76962f8cfef69677d4d
Be so good they can’t ignore you,Ethics,18-Feb-18,https://knappily.com/ethics/be-so-good-they-cant-ignore-you/5a8876fc6e0a8c7f05193e8c
ICC gets its first woman director,Ethics,12-Feb-18,https://knappily.com/ethics/icc-gets-its-first-woman-director/5a81979147ee3b4b8d121510
But somebody’s got to try,Ethics,11-Feb-18,https://knappily.com/ethics/but-somebodys-got-to-try/5a7f500547ee3b4b8d1214a3
The ban that was not,Ethics,02-Feb-18,https://knappily.com/ethics/the-ban-that-was-not/5a746341439f4f8809b3ed95
The undoing of Larry Nassar,Ethics,19-Jan-18,https://knappily.com/ethics/the-undoing-of-larry-nassar/5a60f09a69bd533f1349cd0f
Just a matter of ethics,Ethics,17-Jan-18,https://knappily.com/ethics/just-a-matter-of-ethics/5a5f94d869bd533f1349cb8a
Of full minds and empty glasses,Ethics,15-Jan-18,https://knappily.com/ethics/of-full-minds-and-empty-glasses/5a5cb220e86af5432ba21e49
The arrogance of Apple,Ethics,30-Dec-17,https://knappily.com/ethics/the-arrogance-of-apple/5a472090f61f84cd035d254b
Syria’s sick,Ethics,29-Dec-17,https://knappily.com/ethics/syrias-sick/5a45d19298d5e913a71d0df0
The dirty science of Philip Morris,Ethics,25-Dec-17,https://knappily.com/ethics/the-dirty-science-of-philip-morris/5a40c25298d5e913a71d0c94
The ethics of Santa Claus,Ethics,22-Dec-17,https://knappily.com/ethics/the-ethics-of-santa-claus/5a3cfef9f61f84cd035d21a4
The next level of Facial Recognition,Ethics,21-Dec-17,https://knappily.com/ethics/the-next-level-of-facial-recognition/5a3b7b3a0ed7c7ce03d02dfb
Yet another cyclist falls,Ethics,14-Dec-17,https://knappily.com/ethics/yet-another-cyclist-falls/5a32c159f550c64c2f317ef5
Charity’s less-appealing side,Ethics,06-Dec-17,https://knappily.com/ethics/charitys-less-appealing-side/5a28198a9622cdde40a9005c
The art of hiding data breaches,Ethics,23-Nov-17,https://knappily.com/ethics/the-art-of-hiding-data-breaches/5a1704aa9622cdde40a8f9df
The making of a Miss World,Ethics,20-Nov-17,https://knappily.com/ethics/the-making-of-a-miss-world/5a125f409622cdde40a8f773
The low standards of high fashion,Ethics,16-Nov-17,https://knappily.com/ethics/the-low-standards-of-high-fashion/5a0dd6fff1ea3bbd29bcb247
Frank Under Fire,Ethics,05-Nov-17,https://knappily.com/ethics/frank-under-fire/59fe13255aa560af1db9e3f8
The dogs who doped,Ethics,21-Oct-17,https://knappily.com/ethics/the-dogs-who-doped/59eb095c6680d9ae2ab94f73
The Philanthropy of Indian Americans,Ethics,15-Oct-17,https://knappily.com/ethics/the-philanthropy-of-indian-americans/59e35e6da0f2ab49284e5ae4
The anatomy of a predator,Ethics,15-Oct-17,https://knappily.com/ethics/the-anatomy-of-a-predator/59e30efe312a1c4e28b480a3
To knee or not to knee,Ethics,10-Oct-17,https://knappily.com/ethics/to-knee-or-not-to-knee/59dbcd69e629dcaf5df9ef91
Enter Superman,Ethics,02-Oct-17,https://knappily.com/ethics/enter-superman/59d2195c3d297aa003dac615
London bans Uber,Ethics,23-Sep-17,https://knappily.com/ethics/london-bans-uber/59c615d3ab42ec1828e32638
The rise and fall of Aamby Valley,Ethics,19-Sep-17,https://knappily.com/ethics/the-rise-and-fall-of-aamby-valley/59bfaea3e752704a53eddcb8
Compassion vs. National Security,Ethics,12-Sep-17,https://knappily.com/ethics/compassion-vs-national-security/59b7844b95d66c5e8e0c5986
Nihilism: Should I have coffee or kill myself?,Ethics,06-Sep-17,https://knappily.com/ethics/nihilism-should-i-have-coffee-or-kill-myself/59b0279ec9ca406391f2b7fc
Mongolia’s child jockeys risk death for glory,Ethics,31-Aug-17,https://knappily.com/ethics/mongolias-child-jockeys-risk-death-for-glory/59a8302f3ccd0a4919e04a54
Samsung experiences heir fall,Ethics,26-Aug-17,https://knappily.com/ethics/samsung-experiences-heir-fall/59a16fe7c9ca406391f2b44c
Existentialism: You are the ocean in a drop,Ethics,22-Aug-17,https://knappily.com/ethics/existentialism-you-are-the-ocean-in-a-drop/599c27c5e4b24a26df2e753d
Ethics in Hinduism: Do your Dharma,Ethics,18-Aug-17,https://knappily.com/ethics/ethics-in-hinduism-do-your-dharma/599703267c6d4326d96e44b8
"Gandhi: Because right is right, and wrong is wrong",Ethics,15-Aug-17,https://knappily.com/ethics/gandhi-because-right-is-right-and-wrong-is-wrong/5992b15d7c6d4326d96e4278
The untold stories of Chinese-Indians in Deoli,Ethics,14-Aug-17,https://knappily.com/ethics/the-untold-stories-of-chinese-indians-in-deoli/599192177c6d4326d96e420f
T N Seshan: Be the change,Ethics,12-Aug-17,https://knappily.com/ethics/t-n-seshan-be-the-change/598f197a7c6d4326d96e412c
Epicureanism: Finding happiness in simple pleasures,Ethics,11-Aug-17,https://knappily.com/ethics/epicureanism-finding-happiness-in-simple-pleasures/598db776ccc7357566684d99
Utilitarianism: Shall we kill the fat man?,Ethics,07-Aug-17,https://knappily.com/ethics/utilitarianism-shall-we-kill-the-fat-man/59884ef42d7d4e5072f7edc9
APJ: ethics begins from home,Ethics,22-Jul-17,https://knappily.com/ethics/apj-ethics-begins-from-home/5972e0db4c32ed5c146b786e
Chanakya: On Good Governance,Ethics,19-Jul-17,https://knappily.com/ethics/chanakya-on-good-governance/596f38cf857347580df3a931
John Rawls: On Justice and Fairness,Ethics,17-Jul-17,https://knappily.com/ethics/john-rawls-on-justice-and-fairness/596ccca09da2b1215834d61c
Aristotle: Of virtues and vices,Ethics,16-Jul-17,https://knappily.com/ethics/aristotle-of-virtues-and-vices/596b7c438ec6554cac872c11
Dominic Thiem wins US Open with a stunning comeback,Sports,14-Sep-20,https://knappily.com/sports/dominic-thiem-wins-us-open-with-a-stunning-comeback-905
Naomi Osaka wins US Open and rallies for social justice,Sports,13-Sep-20,https://knappily.com/sports/naomi-osaka-wins-us-open-and-rallies-for-social-justice-554
The strange disqualification of Novak Djokovic,Sports,07-Sep-20,https://knappily.com/sports/the-strange-disqualification-of-novak-djokovic-570
Messi is done with Barcelona,Sports,26-Aug-20,https://knappily.com/sports/messi-is-done-with-barcelona-980
"Joshua Cheptegei breaks 5,000m world record",Sports,15-Aug-20,https://knappily.com/sports/joshua-cheptegei-breaks-5000m-world-record-436
The dying sport of Sumo wrestling,Sports,03-Jul-20,https://knappily.com/sports/the-dying-sport-of-sumo-wrestling-451
Coronavirus makes it Tokyo 2021,Sports,25-Mar-20,https://knappily.com/sports/coronavirus-makes-it-tokyo-2021-465
Will coronavirus claim the Olympics?,Sports,18-Mar-20,https://knappily.com/sports/will-coronavirus-claim-the-olympics-540
Esow Alben: a tsunami on the cycling track,Sports,25-Feb-20,https://knappily.com/sports/esow-alben-a-tsunami-on-the-cycling-track-131
A Bolt from the buffalo,Sports,17-Feb-20,https://knappily.com/sports/a-bolt-from-the-buffalo-238
Novak Djokovic wins the inter-generation battle,Sports,02-Feb-20,https://knappily.com/sports/novak-djokovic-wins-the-inter-generation-battle-913
Sofia Kenin wins Australian Open,Sports,01-Feb-20,https://knappily.com/sports/sofia-kenin-wins-australian-open-380
End of the road for Dhoni?,Sports,17-Jan-20,https://knappily.com/sports/end-of-the-road-for-dhoni-178
The pain of Russia’s sports ban,Sports,20-Dec-19,https://knappily.com/sports/the-pain-of-russias-sports-ban-342
Dada’s biggest coup,Sports,15-Oct-19,https://knappily.com/sports/ganguly-bcci-300
Rafael Nadal – GOAT?,Sports,09-Sep-19,https://knappily.com/sports/nadal-us-open-509
The Ashes stay in Australia,Sports,09-Sep-19,https://knappily.com/sports/ashes-smith-232
Serena Williams loses yet another final,Sports,08-Sep-19,https://knappily.com/sports/serena-bianca-967
"City, Liverpool dominate; North London Derby delivers",Sports,02-Sep-19,https://knappily.com/sports/city-arsenal-500
The Ben Stokes show,Sports,26-Aug-19,https://knappily.com/sports/stokes-ashes-737
Every passion has a destiny,Sports,26-Aug-19,https://knappily.com/sports/every-passion-has-a-destiny-117
"Barcelona lose, VAR denies City again",Sports,19-Aug-19,https://knappily.com/sports/barcelona-lose-var-denies-city-again-617
Manchester Clubs dominate the PL openers,Sports,12-Aug-19,https://knappily.com/sports/manchester-premier-league-567
European football kicks off,Sports,11-Aug-19,https://knappily.com/sports/europe-football-963
"Ashes to Ashes, cricket to cricket",Sports,31-Jul-19,https://knappily.com/sports/the-ashes-842
Egan Bernal scripts Tour de France history,Sports,29-Jul-19,https://knappily.com/sports/egan-bernal-scripts-tour-de-france-history-834
